"pr2_accession"	"tax"
"AY184348.1.2294_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184348.1.2294_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"HQ728195.1.1787_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AF043358.1.1806_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AF043354.1.1797_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"DQ084422.1.1209_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184341.1.2246_R"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184341.1.2246_G"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AF043359.1.1807_UC"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184342.1.1741_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184344.1.1720_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AY184340.1.530_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"AH015105.1.526_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Bangia; Bangia_sp."
"GU319836.1.1721_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Boreophyllum; Boreophyllum_aestivale"
"HQ709388.1.1183_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Boreophyllum; Boreophyllum_birdiae"
"HQ687564.1.1748_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Bangiophyceae; Bangiales; Bangiaceae; Boreophyllum; Boreophyllum_pseudocrassum"
