"pr2_accession"	"tax"
"KY682873.1.1719_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_collabens"
"MF093916.1.1780_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_collabens"
"MF093923.1.1771_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_collabens"
"AF488385.1.1769_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_hutchinsiae"
"KY682878.1.1729_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_hutchinsiae"
"AF488386.1.1770_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_sinicola"
"AF488387.1.1771_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_villosa"
"KY682870.1.1744_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasya; Dasya_villosa"
"AF488388.1.1773_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasysiphonia; Dasysiphonia_chejuensis"
"MF093957.1.1591_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasysiphonia; Dasysiphonia_chejuensis"
"MT758218.1.540_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dasysiphonia; Dasysiphonia_chejuensis"
"AF488389.1.1794_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dictyurus; Dictyurus_occidentalis"
"AF488390.1.1796_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Dictyurus; Dictyurus_purpurascens"
"AF488391.1.1772_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Eupogodon; Eupogodon_planus"
"MF093927.1.1788_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Eupogodon; Eupogodon_planus"
"AF488392.1.1772_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Eupogodon; Eupogodon_spinellus"
"AF488407.1.1806_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Halydictyon; Halydictyon_mirabile"
"AF488393.1.1790_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_gunniana"
"AF488394.1.1772_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_japonica"
"GFLH01004385.1398.3158_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_japonica"
"GFLH01018576.1400.3160_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_japonica"
"GFLH01015741.1400.3160_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_japonica"
"KY682872.1.1733_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_japonica"
"AF488395.1.1777_U"	"Eukaryota; Archaeplastida; Rhodophyta; Rhodophyta_X; Florideophyceae; Ceramiales; Dasyaceae; Heterosiphonia; Heterosiphonia_muelleri"
